system:index,cell_id,lat,lon,mean_ntl,month,sum_ntl,.geo
+2172+411,76124,18.482836651628837,97.57949773747404,0.620396879946392,2022-03,62.037255065698254,"{""type"":""Point"",""coordinates"":[97.57949773747404,18.482836651628837]}"
+2172+412,959603,18.52775241465619,97.57949773747315,0.4001215734120989,2022-03,40.01058823700045,"{""type"":""Point"",""coordinates"":[97.57949773747315,18.52775241465619]}"
+2173+188,276812,8.466621757003333,97.62441350169033,0.40445193987572176,2022-03,40.44360790153346,"{""type"":""Point"",""coordinates"":[97.62441350169033,8.466621757003335]}"
+2173+189,907244,8.511537522168005,97.62441350169122,0.440528253962411,2022-03,44.05109783446087,"{""type"":""Point"",""coordinates"":[97.62441350169122,8.511537522168005]}"
+2173+190,517068,8.556453287319012,97.62441350169037,0.514254674845487,2022-03,51.42345079954933,"{""type"":""Point"",""coordinates"":[97.62441350169038,8.556453287319012]}"
+2173+191,596750,8.601369052473975,97.62441350168807,0.9819679128218591,2022-03,98.19294042762586,"{""type"":""Point"",""coordinates"":[97.62441350168807,8.601369052473975]}"
+2173+192,266555,8.646284817616172,97.62441350168974,1.718241507408455,2022-03,171.8174125388557,"{""type"":""Point"",""coordinates"":[97.62441350168974,8.646284817616174]}"
+2173+193,528560,8.691200582758617,97.62441350168997,0.7629612904632083,2022-03,76.29313704126021,"{""type"":""Point"",""coordinates"":[97.62441350168997,8.691200582758617]}"
+2173+404,546054,18.168426310370368,97.62441350169412,0.4000219618143009,2022-03,40.00062746785436,"{""type"":""Point"",""coordinates"":[97.62441350169414,18.168426310370368]}"
+2173+405,206890,18.213342073415006,97.62441350169243,0.35374681297222876,2022-03,35.37329405481908,"{""type"":""Point"",""coordinates"":[97.62441350169244,18.213342073415006]}"
+2173+406,695784,18.258257836458313,97.62441350168916,0.3016239876140355,2022-03,30.161215922236448,"{""type"":""Point"",""coordinates"":[97.62441350168916,18.258257836458313]}"
+2173+407,396285,18.303173599498695,97.62441350169087,0.6690160375729958,2022-03,66.8989801649954,"{""type"":""Point"",""coordinates"":[97.62441350169087,18.303173599498695]}"
+2173+408,87778,18.348089362524444,97.6244135016886,0.5451523576848828,2022-03,54.513097916105224,"{""type"":""Point"",""coordinates"":[97.6244135016886,18.348089362524444]}"
+2173+409,263896,18.393005125576554,97.62441350168731,0.308337583949161,2022-03,30.832549227920232,"{""type"":""Point"",""coordinates"":[97.62441350168733,18.393005125576558]}"
+2173+410,11241,18.43792088859923,97.62441350169331,0.33674575648832245,2022-03,33.67325507723818,"{""type"":""Point"",""coordinates"":[97.62441350169333,18.43792088859923]}"
+2173+411,455247,18.48283665163075,97.62441350169316,0.3278128571957062,2022-03,32.780000178954175,"{""type"":""Point"",""coordinates"":[97.62441350169316,18.48283665163075]}"
+2173+412,213772,18.527752414655062,97.62441350169199,0.3819236052534646,2022-03,38.190862785718025,"{""type"":""Point"",""coordinates"":[97.624413501692,18.52775241465506]}"
+2173+413,690505,18.572668177677155,97.6244135016919,0.46109337424211827,2022-03,46.10752921490108,"{""type"":""Point"",""coordinates"":[97.6244135016919,18.572668177677155]}"
+2174+188,719929,8.466621757004926,97.66932926589966,0.3637679927739177,2022-03,36.37537273624365,"{""type"":""Point"",""coordinates"":[97.66932926589968,8.466621757004926]}"
+2174+189,977168,8.511537522169045,97.66932926590147,0.7922381216652034,2022-03,79.22070535035697,"{""type"":""Point"",""coordinates"":[97.66932926590147,8.511537522169045]}"
+2174+192,348208,8.646284817616838,97.66932926590059,0.8980524665624737,2022-03,89.80172488186872,"{""type"":""Point"",""coordinates"":[97.66932926590059,8.64628481761684]}"
+2174+193,144192,8.691200582757936,97.66932926590034,0.5726761817920439,2022-03,57.2653723902562,"{""type"":""Point"",""coordinates"":[97.66932926590034,8.691200582757935]}"
+2174+396,13409,17.809100205891895,97.66932926589928,0.2762112235295042,2022-03,27.620039171681686,"{""type"":""Point"",""coordinates"":[97.66932926589928,17.809100205891898]}"
+2174+397,183740,17.854015968953203,97.6693292659029,0.27008039624175617,2022-03,27.006980485366835,"{""type"":""Point"",""coordinates"":[97.6693292659029,17.854015968953203]}"
+2174+398,896708,17.898931732029276,97.66932926590353,0.3068190934493347,2022-03,30.680706132802307,"{""type"":""Point"",""coordinates"":[97.66932926590354,17.898931732029276]}"
+2174+399,751094,17.943847495087038,97.66932926590252,0.28512176975436654,2022-03,28.51105885084939,"{""type"":""Point"",""coordinates"":[97.66932926590252,17.943847495087038]}"
+2174+402,46970,18.078594784264354,97.66932926589688,0.27324208777798603,2022-03,27.323137240199483,"{""type"":""Point"",""coordinates"":[97.66932926589689,18.078594784264354]}"
+2174+403,202883,18.123510547316492,97.66932926589936,0.2831922829913187,2022-03,28.318117741159366,"{""type"":""Point"",""coordinates"":[97.66932926589936,18.123510547316492]}"
+2174+404,423418,18.16842631037198,97.66932926590131,0.47650025369532034,2022-03,47.64815674108618,"{""type"":""Point"",""coordinates"":[97.66932926590133,18.16842631037198]}"
+2174+405,268346,18.21334207341551,97.66932926590383,0.4275297054092416,2022-03,42.75129395384414,"{""type"":""Point"",""coordinates"":[97.66932926590383,18.21334207341551]}"
+2174+406,32681,18.258257836455645,97.66932926590508,0.3434224884960434,2022-03,34.340902094747506,"{""type"":""Point"",""coordinates"":[97.66932926590508,18.258257836455645]}"
+2174+407,363685,18.303173599504273,97.66932926590448,0.5834632734401941,2022-03,58.34403925275103,"{""type"":""Point"",""coordinates"":[97.66932926590448,18.303173599504273]}"
+2174+408,601015,18.34808936251951,97.66932926590289,0.4339056432637527,2022-03,43.38886273561739,"{""type"":""Point"",""coordinates"":[97.6693292659029,18.34808936251951]}"
+2174+409,20317,18.39300512557674,97.66932926590252,0.3723008745334639,2022-03,37.22862744991686,"{""type"":""Point"",""coordinates"":[97.66932926590252,18.39300512557674]}"
+2174+410,559588,18.4379208886038,97.66932926589857,0.35912820212027285,2022-03,35.91141186613663,"{""type"":""Point"",""coordinates"":[97.66932926589858,18.4379208886038]}"
+2174+411,242756,18.482836651626886,97.66932926590015,0.4190587858856134,2022-03,41.904235220773565,"{""type"":""Point"",""coordinates"":[97.66932926590016,18.48283665162689]}"
+2174+412,222521,18.52775241465828,97.66932926590515,0.572350288712327,2022-03,57.23278436029659,"{""type"":""Point"",""coordinates"":[97.66932926590515,18.527752414658284]}"
+2174+413,527871,18.5726681776751,97.66932926590447,0.6021816532031392,2022-03,60.215803823634694,"{""type"":""Point"",""coordinates"":[97.66932926590447,18.5726681776751]}"
+2174+421,909750,18.931994281750196,97.66932926590015,0.32495862758705685,2022-03,32.49458841114653,"{""type"":""Point"",""coordinates"":[97.66932926590015,18.931994281750196]}"
+2175+396,463267,17.809100205892626,97.71424503010007,0.2795678262355453,2022-03,27.955686279137932,"{""type"":""Point"",""coordinates"":[97.71424503010007,17.809100205892626]}"
+2175+397,447328,17.854015968950645,97.71424503009713,0.28194792042505906,2022-03,28.193686364386604,"{""type"":""Point"",""coordinates"":[97.71424503009713,17.854015968950645]}"
+2175+398,794186,17.89893173203459,97.71424503009766,0.31583356391255,2022-03,31.58211782825928,"{""type"":""Point"",""coordinates"":[97.71424503009766,17.89893173203459]}"
+2175+399,617818,17.943847495086906,97.7142450301001,0.29637868354587377,2022-03,29.636706085240146,"{""type"":""Point"",""coordinates"":[97.71424503010012,17.943847495086906]}"
+2175+400,650043,17.988763258153423,97.71424503010006,0.3275277480898551,2022-03,32.751490386443976,"{""type"":""Point"",""coordinates"":[97.71424503010006,17.988763258153423]}"
+2175+401,315055,18.033679021212304,97.71424503009904,0.34234950392520846,2022-03,34.23360784544664,"{""type"":""Point"",""coordinates"":[97.71424503009904,18.033679021212304]}"
+2175+402,648219,18.0785947842642,97.71424503009953,0.2768543871070896,2022-03,27.684353007230115,"{""type"":""Point"",""coordinates"":[97.71424503009953,18.078594784264205]}"
+2175+403,952628,18.123510547318016,97.71424503010127,0.29831248344795436,2022-03,29.830078491919178,"{""type"":""Point"",""coordinates"":[97.71424503010127,18.12351054731802]}"
+2175+404,265778,18.168426310368286,97.71424503009693,0.3826401030004217,2022-03,38.262509750618655,"{""type"":""Point"",""coordinates"":[97.71424503009693,18.168426310368286]}"
+2175+405,374679,18.213342073418325,97.71424503009337,0.5231405145465412,2022-03,52.31199992322454,"{""type"":""Point"",""coordinates"":[97.71424503009337,18.213342073418325]}"
+2175+406,526086,18.258257836453378,97.71424503009433,0.4437123028645256,2022-03,44.36949023820605,"{""type"":""Point"",""coordinates"":[97.71424503009435,18.258257836453378]}"
+2175+407,353480,18.30317359950304,97.7142450300965,0.48105063143512883,2022-03,48.10317667044845,"{""type"":""Point"",""coordinates"":[97.7142450300965,18.30317359950304]}"
+2175+408,538492,18.348089362523563,97.71424503010218,0.4706447304149502,2022-03,47.06262737588556,"{""type"":""Point"",""coordinates"":[97.71424503010218,18.348089362523567]}"
+2175+409,706462,18.393005125573808,97.71424503010229,0.4223695041727863,2022-03,42.23529406628189,"{""type"":""Point"",""coordinates"":[97.71424503010229,18.393005125573808]}"
+2175+410,316904,18.437920888602587,97.71424503010186,0.49431938542128107,2022-03,49.43000003473431,"{""type"":""Point"",""coordinates"":[97.71424503010186,18.437920888602587]}"
+2175+411,803987,18.482836651632738,97.71424503010307,0.45636220724226234,2022-03,45.634431068511574,"{""type"":""Point"",""coordinates"":[97.71424503010309,18.482836651632738]}"
+2175+412,318553,18.52775241465166,97.71424503009666,0.41909408066182857,2022-03,41.907764559984194,"{""type"":""Point"",""coordinates"":[97.71424503009668,18.52775241465166]}"
+2175+413,37959,18.572668177677556,97.71424503009591,0.4891250623355235,2022-03,48.910588096053,"{""type"":""Point"",""coordinates"":[97.71424503009592,18.57266817767756]}"
+2175+420,323768,18.88707851875874,97.71424503010218,0.2900623565451987,2022-03,29.005098155082443,"{""type"":""Point"",""coordinates"":[97.71424503010218,18.88707851875874]}"
+2175+421,315707,18.931994281748754,97.71424503009597,0.29996470494456673,2022-03,29.995294162280427,"{""type"":""Point"",""coordinates"":[97.71424503009597,18.931994281748757]}"
+2175+422,760611,18.9769100447521,97.71424503009452,0.31601906008178365,2022-03,31.600666717746684,"{""type"":""Point"",""coordinates"":[97.71424503009452,18.9769100447521]}"
+2175+423,3689,19.021825807735468,97.71424503009507,0.3385089620900504,2022-03,33.849568722879205,"{""type"":""Point"",""coordinates"":[97.71424503009507,19.021825807735468]}"
+2176+394,401018,17.71926867974546,97.75916079430908,0.286024943009896,2022-03,28.601372634546433,"{""type"":""Point"",""coordinates"":[97.75916079430908,17.71926867974546]}"
+2176+395,259877,17.764184442835788,97.75916079430894,0.28359739672327,2022-03,28.358627525673192,"{""type"":""Point"",""coordinates"":[97.75916079430895,17.764184442835788]}"
+2176+396,278934,17.809100205888697,97.75916079430608,0.2954653132747933,2022-03,29.5453726399763,"{""type"":""Point"",""coordinates"":[97.75916079430608,17.809100205888694]}"
+2176+397,602197,17.854015968954826,97.75916079430678,0.28120749919836385,2022-03,28.119647145329736,"{""type"":""Point"",""coordinates"":[97.75916079430678,17.85401596895483]}"
+2176+398,361008,17.898931732028466,97.75916079430566,0.29401113974615156,2022-03,29.399960989753417,"{""type"":""Point"",""coordinates"":[97.75916079430566,17.898931732028466]}"
+2176+399,437989,17.943847495091653,97.75916079430293,0.5660527839773405,2022-03,56.603058582894946,"{""type"":""Point"",""coordinates"":[97.75916079430294,17.943847495091653]}"
+2176+400,908944,17.98876325815306,97.75916079430439,0.41068512568593407,2022-03,41.06690203868875,"{""type"":""Point"",""coordinates"":[97.75916079430439,17.988763258153057]}"
+2176+401,868307,18.033679021213118,97.75916079430843,0.8088085794366802,2022-03,80.87768614531731,"{""type"":""Point"",""coordinates"":[97.75916079430844,18.033679021213118]}"
+2176+402,529100,18.078594784262243,97.75916079431084,0.31475979565891526,2022-03,31.4747452137517,"{""type"":""Point"",""coordinates"":[97.75916079431086,18.078594784262243]}"
+2176+403,909936,18.12351054732004,97.75916079430895,0.361878113888718,2022-03,36.186392259013424,"{""type"":""Point"",""coordinates"":[97.75916079430895,18.12351054732004]}"
+2176+404,438931,18.168426310369163,97.75916079430951,0.4527977573819718,2022-03,45.27800006071727,"{""type"":""Point"",""coordinates"":[97.75916079430951,18.168426310369167]}"
+2176+405,748252,18.213342073415614,97.75916079430789,0.42624612859152927,2022-03,42.622941305707485,"{""type"":""Point"",""coordinates"":[97.7591607943079,18.213342073415614]}"
+2176+406,359764,18.25825783645769,97.75916079430948,0.3872340109819168,2022-03,38.721882533442745,"{""type"":""Point"",""coordinates"":[97.75916079430948,18.25825783645769]}"
+2176+407,65600,18.303173599501086,97.75916079430823,0.3614271157250421,2022-03,36.141294211266086,"{""type"":""Point"",""coordinates"":[97.75916079430823,18.30317359950109]}"
+2176+408,656490,18.348089362520586,97.75916079430351,0.4243903668782369,2022-03,42.43737241187516,"{""type"":""Point"",""coordinates"":[97.75916079430351,18.348089362520586]}"
+2176+409,479342,18.39300512557653,97.75916079430478,0.4089803512714494,2022-03,40.89643128263016,"{""type"":""Point"",""coordinates"":[97.75916079430478,18.39300512557653]}"
+2176+410,334976,18.437920888601,97.75916079430564,0.5035519013358468,2022-03,50.35321542024612,"{""type"":""Point"",""coordinates"":[97.75916079430564,18.437920888601003]}"
+2176+411,639513,18.48283665163251,97.75916079430573,0.4380316872035312,2022-03,43.801450949030766,"{""type"":""Point"",""coordinates"":[97.75916079430574,18.48283665163251]}"
+2176+412,944359,18.527752414652863,97.75916079430964,0.3955308057426531,2022-03,39.55152947306633,"{""type"":""Point"",""coordinates"":[97.75916079430964,18.52775241465286]}"
+2176+413,57747,18.572668177680242,97.75916079431094,0.5547272411409446,2022-03,55.47054871314881,"{""type"":""Point"",""coordinates"":[97.75916079431094,18.57266817768024]}"
+2176+414,179270,18.617583940691485,97.75916079430878,0.3016161445717169,2022-03,30.160431648761616,"{""type"":""Point"",""coordinates"":[97.7591607943088,18.617583940691482]}"
+2176+415,669666,18.662499703705254,97.7591607943076,0.32888466383790105,2022-03,32.88717664001036,"{""type"":""Point"",""coordinates"":[97.7591607943076,18.662499703705254]}"
+2176+416,400322,18.707415466735025,97.75916079430526,0.31903839700034725,2022-03,31.902588569066108,"{""type"":""Point"",""coordinates"":[97.75916079430526,18.707415466735025]}"
+2176+417,630692,18.75233122973826,97.75916079430483,0.34850621831090284,2022-03,34.849255140038096,"{""type"":""Point"",""coordinates"":[97.75916079430483,18.75233122973826]}"
+2176+418,527908,18.797246992752516,97.75916079431073,0.45450213476720364,2022-03,45.448431115407566,"{""type"":""Point"",""coordinates"":[97.75916079431073,18.797246992752513]}"
+2176+419,351749,18.84216275574469,97.75916079431187,0.34795442996511206,2022-03,34.794078469334885,"{""type"":""Point"",""coordinates"":[97.75916079431187,18.84216275574469]}"
+2176+420,362249,18.88707851875471,97.75916079430702,0.297514021386118,2022-03,29.750235416959313,"{""type"":""Point"",""coordinates"":[97.75916079430702,18.88707851875471]}"
+2176+421,68821,18.93199428175081,97.75916079430858,0.2897482268566888,2022-03,28.973686418112585,"{""type"":""Point"",""coordinates"":[97.7591607943086,18.93199428175081]}"
+2176+422,587349,18.97691004475252,97.75916079430972,0.47104278767773705,2022-03,47.102431541155376,"{""type"":""Point"",""coordinates"":[97.75916079430974,18.97691004475252]}"
+2176+423,219540,19.021825807734235,97.75916079430912,0.6127718722728182,2022-03,61.274784200331744,"{""type"":""Point"",""coordinates"":[97.75916079430914,19.021825807734235]}"
+2176+424,590817,19.066741570717365,97.75916079430645,0.36355543444624516,2022-03,36.354117737038464,"{""type"":""Point"",""coordinates"":[97.75916079430645,19.06674157071737]}"
+2177+196,609978,8.825947878195672,97.80407655850802,0.4943013442916547,2022-03,49.4281959925212,"{""type"":""Point"",""coordinates"":[97.80407655850802,8.825947878195672]}"
+2177+201,211018,9.050526703840244,97.80407655851126,0.40236401234992764,2022-03,40.23482333690513,"{""type"":""Point"",""coordinates"":[97.80407655851126,9.050526703840246]}"
+2177+202,588759,9.095442468984384,97.80407655851128,0.4705125650726929,2022-03,47.04941135995529,"{""type"":""Point"",""coordinates"":[97.8040765585113,9.095442468984384]}"
+2177+392,775138,17.62943715359768,97.80407655850753,0.2755429642196449,2022-03,27.5532158613205,"{""type"":""Point"",""coordinates"":[97.80407655850753,17.629437153597685]}"
+2177+393,967105,17.674352916652126,97.80407655850821,0.2788046597815003,2022-03,27.879372626543056,"{""type"":""Point"",""coordinates"":[97.80407655850823,17.674352916652126]}"
+2177+394,956742,17.719268679748993,97.80407655850897,0.2901917740891384,2022-03,29.018039401956635,"{""type"":""Point"",""coordinates"":[97.80407655850897,17.719268679748993]}"
+2177+395,735774,17.764184442832388,97.80407655851101,0.2840095695161208,2022-03,28.399843188594375,"{""type"":""Point"",""coordinates"":[97.80407655851101,17.764184442832388]}"
+2177+396,929199,17.80910020589106,97.804076558512,0.2831158100386413,2022-03,28.310470745785555,"{""type"":""Point"",""coordinates"":[97.80407655851201,17.809100205891063]}"
+2177+397,805307,17.854015968951295,97.80407655851113,0.27278050234892437,2022-03,27.276980507432256,"{""type"":""Point"",""coordinates"":[97.80407655851114,17.854015968951295]}"
+2177+398,309663,17.89893173203406,97.80407655851293,0.339826268671101,2022-03,33.981294215076105,"{""type"":""Point"",""coordinates"":[97.80407655851293,17.89893173203406]}"
+2177+399,80199,17.94384749508713,97.80407655851504,1.3321945904233818,2022-03,133.21423474982677,"{""type"":""Point"",""coordinates"":[97.80407655851504,17.94384749508713]}"
+2177+400,622207,17.988763258156276,97.80407655851216,0.37807090558256895,2022-03,37.805607927254606,"{""type"":""Point"",""coordinates"":[97.80407655851218,17.98876325815628]}"
+2177+401,474882,18.033679021210737,97.80407655850863,0.3763143665753437,2022-03,37.62996091492036,"{""type"":""Point"",""coordinates"":[97.80407655850863,18.033679021210737]}"
+2177+402,931739,18.0785947842653,97.80407655851026,0.3445695938070669,2022-03,34.45560812739765,"{""type"":""Point"",""coordinates"":[97.80407655851026,18.078594784265302]}"
+2177+403,424009,18.12351054731565,97.80407655851151,0.6223412702104996,2022-03,62.23168646704915,"{""type"":""Point"",""coordinates"":[97.80407655851151,18.123510547315647]}"
+2177+404,102252,18.168426310370325,97.80407655850807,0.5192497723957823,2022-03,51.92294096596101,"{""type"":""Point"",""coordinates"":[97.80407655850807,18.168426310370325]}"
+2177+405,441785,18.213342073415824,97.80407655850942,0.3899341161342044,2022-03,38.99188246002385,"{""type"":""Point"",""coordinates"":[97.80407655850942,18.21334207341582]}"
+2177+406,688838,18.25825783645727,97.80407655850968,0.3142084029042125,2022-03,31.41960810060595,"{""type"":""Point"",""coordinates"":[97.80407655850968,18.25825783645727]}"
+2177+407,778512,18.30317359949978,97.80407655850858,0.2949841188999469,2022-03,29.497255089528426,"{""type"":""Point"",""coordinates"":[97.8040765585086,18.30317359949978]}"
+2177+408,883567,18.348089362524934,97.80407655851141,0.3225020615890861,2022-03,32.24894144494161,"{""type"":""Point"",""coordinates"":[97.80407655851143,18.348089362524934]}"
+2177+409,194343,18.3930051255749,97.80407655851181,0.31875603109021944,2022-03,31.874353085370622,"{""type"":""Point"",""coordinates"":[97.80407655851181,18.393005125574895]}"
+2177+410,964901,18.437920888600754,97.8040765585095,0.4476230428089716,2022-03,44.76054889641557,"{""type"":""Point"",""coordinates"":[97.8040765585095,18.437920888600754]}"
+2177+411,809983,18.4828366516322,97.804076558509,0.4210961205879189,2022-03,42.107960701456264,"{""type"":""Point"",""coordinates"":[97.80407655850901,18.4828366516322]}"
+2177+412,628165,18.52775241465241,97.80407655850816,0.40532373979262837,2022-03,40.53078447440092,"{""type"":""Point"",""coordinates"":[97.80407655850816,18.527752414652408]}"
+2177+413,723602,18.57266817767889,97.80407655850628,0.4415953560954772,2022-03,44.157803863053225,"{""type"":""Point"",""coordinates"":[97.80407655850628,18.57266817767889]}"
+2177+414,981252,18.617583940691322,97.80407655850799,0.3304741382271622,2022-03,33.04611784570358,"{""type"":""Point"",""coordinates"":[97.80407655850799,18.617583940691322]}"
+2177+415,529359,18.66249970370621,97.80407655851087,0.40654574714294517,2022-03,40.65298041724691,"{""type"":""Point"",""coordinates"":[97.80407655851087,18.662499703706207]}"
+2177+416,483513,18.707415466733924,97.80407655851371,0.33675712812140407,2022-03,33.674392195951704,"{""type"":""Point"",""coordinates"":[97.80407655851371,18.707415466733924]}"
+2177+417,53668,18.752331229741454,97.80407655851238,0.3897548932626698,2022-03,38.97396087570518,"{""type"":""Point"",""coordinates"":[97.80407655851238,18.75233122974145]}"
+2177+418,494103,18.797246992753408,97.80407655850864,0.38451155054531366,2022-03,38.44964716609787,"{""type"":""Point"",""coordinates"":[97.80407655850864,18.797246992753408]}"
+2177+419,250350,18.842162755742127,97.80407655850937,0.3246041042300326,2022-03,32.45913746573178,"{""type"":""Point"",""coordinates"":[97.80407655850937,18.842162755742127]}"
+2177+420,130275,18.887078518754592,97.80407655851022,0.32479979828437766,2022-03,32.478706103738624,"{""type"":""Point"",""coordinates"":[97.80407655851023,18.88707851875459]}"
+2177+421,266750,18.931994281752118,97.8040765585086,0.28625436407806143,2022-03,28.62431384167251,"{""type"":""Point"",""coordinates"":[97.8040765585086,18.931994281752118]}"
+2177+422,151055,18.97691004475228,97.8040765585069,0.3900317651504878,2022-03,39.001646978714874,"{""type"":""Point"",""coordinates"":[97.8040765585069,18.976910044752284]}"
+2177+423,936668,19.02182580773586,97.80407655850921,0.5609341514330758,2022-03,56.091215401537276,"{""type"":""Point"",""coordinates"":[97.80407655850921,19.02182580773586]}"
+2177+424,843689,19.066741570716175,97.80407655851211,0.38117651721604506,2022-03,38.116156911733086,"{""type"":""Point"",""coordinates"":[97.80407655851211,19.066741570716175]}"
+2177+425,916579,19.11165733372292,97.80407655851377,0.3293042880189647,2022-03,32.9291374125317,"{""type"":""Point"",""coordinates"":[97.80407655851377,19.11165733372292]}"
+2177+428,378787,19.24640462265374,97.80407655850527,0.4758594429134373,2022-03,47.58407817588134,"{""type"":""Point"",""coordinates"":[97.80407655850527,19.24640462265374]}"
+2177+429,840158,19.291320385622026,97.80407655850652,0.49493627296886666,2022-03,49.49168637032602,"{""type"":""Point"",""coordinates"":[97.80407655850652,19.291320385622022]}"
+2177+430,883108,19.336236148614542,97.80407655850907,0.4319294858733371,2022-03,43.19125474621266,"{""type"":""Point"",""coordinates"":[97.80407655850908,19.336236148614542]}"
+2177+431,4299,19.3811519115611,97.8040765585105,0.4135366102855219,2022-03,41.352039316355004,"{""type"":""Point"",""coordinates"":[97.8040765585105,19.381151911561105]}"
+2177+432,951848,19.426067674539173,97.80407655850992,0.3827656005285708,2022-03,38.27505901128639,"{""type"":""Point"",""coordinates"":[97.80407655850992,19.426067674539173]}"
