system:index,cell_id,lat,lon,mean_ntl,month,sum_ntl,.geo
+2282+394,243308,17.71926867975221,102.52023180014002,0.9060723947573605,2024-03,90.6036862506586,"{""type"":""Point"",""coordinates"":[102.52023180014002,17.719268679752208]}"
+2282+395,586239,17.76418444283025,102.52023180014228,0.8408651320430507,2024-03,84.08321569398336,"{""type"":""Point"",""coordinates"":[102.52023180014228,17.76418444283025]}"
+2282+396,751130,17.809100205889216,102.5202318001429,0.9558131679786765,2024-03,95.57756851093444,"{""type"":""Point"",""coordinates"":[102.5202318001429,17.809100205889216]}"
+2282+397,318198,17.854015968953007,102.52023180014386,0.9115816282498571,2024-03,91.15458799507104,"{""type"":""Point"",""coordinates"":[102.52023180014386,17.854015968953007]}"
+2282+398,127340,17.898931732031553,102.52023180014653,1.1214977043101098,2024-03,112.14537240079804,"{""type"":""Point"",""coordinates"":[102.52023180014653,17.898931732031553]}"
+2282+399,944456,17.943847495091937,102.52023180014346,2.4845574369191734,2024-03,248.4460003294197,"{""type"":""Point"",""coordinates"":[102.52023180014348,17.943847495091937]}"
+2282+400,123592,17.988763258150733,102.52023180014382,4.761739660316396,2024-03,476.1552925427755,"{""type"":""Point"",""coordinates"":[102.52023180014382,17.98876325815073]}"
+2283+257,395989,11.565809547066788,102.56514756434657,0.43879328451837657,2024-03,43.87760769385917,"{""type"":""Point"",""coordinates"":[102.56514756434657,11.565809547066788]}"
+2283+258,333434,11.610725312058594,102.56514756435062,0.7518185010210773,2024-03,75.17890179426061,"{""type"":""Point"",""coordinates"":[102.56514756435062,11.610725312058594]}"
+2283+259,951100,11.655641077031063,102.56514756434952,0.8988983853281074,2024-03,89.8863134411036,"{""type"":""Point"",""coordinates"":[102.56514756434952,11.655641077031062]}"
+2283+260,974968,11.700556842005215,102.56514756434548,0.38719283105172386,2024-03,38.717764701913374,"{""type"":""Point"",""coordinates"":[102.56514756434548,11.700556842005216]}"
+2283+261,240170,11.745472606984176,102.5651475643479,0.3507298313996114,2024-03,35.07160772885762,"{""type"":""Point"",""coordinates"":[102.5651475643479,11.745472606984176]}"
+2283+268,853234,12.059882736491463,102.56514756434856,0.7916322217724535,2024-03,79.16011773716,"{""type"":""Point"",""coordinates"":[102.56514756434856,12.059882736491462]}"
+2283+269,539823,12.10479827543632,102.5651475643475,0.8157233613297732,2024-03,81.56913721783488,"{""type"":""Point"",""coordinates"":[102.56514756434751,12.10479827543632]}"
+2283+270,592861,12.149714038803678,102.56514756434377,0.645417074393214,2024-03,64.53917639197087,"{""type"":""Point"",""coordinates"":[102.56514756434377,12.149714038803676]}"
+2283+271,139316,12.194629802176106,102.56514756434575,1.0497807775522152,2024-03,104.97396096785862,"{""type"":""Point"",""coordinates"":[102.56514756434575,12.194629802176104]}"
+2283+272,95569,12.239545565543954,102.56514756434497,2.822467560185896,2024-03,282.23568751835353,"{""type"":""Point"",""coordinates"":[102.56514756434497,12.239545565543954]}"
+2283+273,504267,12.284461328902974,102.56514756434457,1.4119035981160442,2024-03,141.1848229347491,"{""type"":""Point"",""coordinates"":[102.56514756434457,12.284461328902974]}"
+2283+274,892697,12.329377092273443,102.56514756434733,1.0642656579621277,2024-03,106.42239220539726,"{""type"":""Point"",""coordinates"":[102.56514756434733,12.329377092273443]}"
+2283+275,272610,12.374292855635753,102.56514756434713,0.5930789414737881,2024-03,59.30556834760834,"{""type"":""Point"",""coordinates"":[102.56514756434713,12.374292855635753]}"
+2283+276,195227,12.419208618989835,102.56514756434939,0.546023370482238,2024-03,54.60019578010428,"{""type"":""Point"",""coordinates"":[102.5651475643494,12.419208618989835]}"
+2283+277,248232,12.464124382364785,102.56514756435118,0.49556060918495054,2024-03,49.55411754355709,"{""type"":""Point"",""coordinates"":[102.56514756435118,12.464124382364787]}"
+2283+278,526511,12.50904014571858,102.56514756434927,0.6039232887320948,2024-03,60.38996054658702,"{""type"":""Point"",""coordinates"":[102.56514756434929,12.509040145718581]}"
+2283+279,811099,12.553955909056864,102.56514756434795,1.5358155131751425,2024-03,153.57552851158027,"{""type"":""Point"",""coordinates"":[102.56514756434795,12.553955909056864]}"
+2283+280,123014,12.598871672416015,102.56514756434623,0.873822111994188,2024-03,87.37878444603847,"{""type"":""Point"",""coordinates"":[102.56514756434623,12.598871672416015]}"
+2283+281,719150,12.643787435781194,102.56514756434673,0.37940272208971015,2024-03,37.93878435515891,"{""type"":""Point"",""coordinates"":[102.56514756434673,12.643787435781194]}"
+2283+285,927379,12.823450489156125,102.56514756435068,0.43787364091453435,2024-03,43.78564693992044,"{""type"":""Point"",""coordinates"":[102.5651475643507,12.823450489156127]}"
+2283+302,172173,13.587018465663425,102.56514756434771,1.8050966786984817,2024-03,180.50258905934353,"{""type"":""Point"",""coordinates"":[102.56514756434771,13.587018465663425]}"
+2283+303,189864,13.631934228974098,102.5651475643493,9.0043252692596,2024-03,900.3972158464729,"{""type"":""Point"",""coordinates"":[102.5651475643493,13.631934228974096]}"
+2283+304,115491,13.676849992281182,102.5651475643479,22.7077630250808,2024-03,2270.687252457002,"{""type"":""Point"",""coordinates"":[102.5651475643479,13.676849992281182]}"
+2283+305,23285,13.72176575556197,102.56514756434599,2.765844941358948,2024-03,276.57364768514446,"{""type"":""Point"",""coordinates"":[102.565147564346,13.72176575556197]}"
+2283+306,356409,13.766681518872046,102.56514756434545,1.6536840671295976,2024-03,165.36192167740245,"{""type"":""Point"",""coordinates"":[102.56514756434545,13.766681518872048]}"
+2283+307,541867,13.811597282169533,102.56514756434359,3.3751088251080734,2024-03,337.49764678992466,"{""type"":""Point"",""coordinates"":[102.56514756434359,13.811597282169531]}"
+2283+308,939588,13.85651304546384,102.56514756434517,0.7832483598739851,2024-03,78.32176442520296,"{""type"":""Point"",""coordinates"":[102.56514756434517,13.85651304546384]}"
+2283+309,283187,13.901428808752497,102.56514756435108,0.7799403895534311,2024-03,77.99098036558019,"{""type"":""Point"",""coordinates"":[102.56514756435108,13.901428808752495]}"
+2283+310,366434,13.946344572041026,102.56514756434886,0.5444397809787227,2024-03,54.44184303990767,"{""type"":""Point"",""coordinates"":[102.56514756434888,13.946344572041026]}"
+2283+311,647330,13.991260335334895,102.5651475643457,0.39311894611043674,2024-03,39.31035296811776,"{""type"":""Point"",""coordinates"":[102.56514756434571,13.991260335334895]}"
+2283+312,512477,14.036176098612898,102.56514756434905,0.5178069752512495,2024-03,51.77866690953575,"{""type"":""Point"",""coordinates"":[102.56514756434906,14.036176098612897]}"
+2283+313,110997,14.081091861905039,102.56514756434888,0.31634613283685914,2024-03,31.633372710615976,"{""type"":""Point"",""coordinates"":[102.56514756434889,14.081091861905039]}"
+2283+314,813102,14.12600762517077,102.56514756434713,0.3243378181396323,2024-03,32.432509900950926,"{""type"":""Point"",""coordinates"":[102.56514756434713,14.12600762517077]}"
+2283+315,377037,14.170923388464391,102.56514756434919,0.29419977322780055,2024-03,29.418823598179173,"{""type"":""Point"",""coordinates"":[102.56514756434919,14.170923388464391]}"
+2283+316,363932,14.215839151734555,102.56514756435222,0.3414671169240743,2024-03,34.1453726056744,"{""type"":""Point"",""coordinates"":[102.56514756435222,14.215839151734555]}"
+2283+317,251136,14.260754915008343,102.56514756434815,0.34628103173402264,2024-03,34.62674520857195,"{""type"":""Point"",""coordinates"":[102.56514756434815,14.260754915008343]}"
+2283+318,149887,14.305670678289633,102.56514756434481,0.33768932194498275,2024-03,33.76760792264752,"{""type"":""Point"",""coordinates"":[102.56514756434481,14.305670678289633]}"
+2283+319,976212,14.35058644154672,102.56514756434592,0.4152747147400905,2024-03,41.525842945715965,"{""type"":""Point"",""coordinates"":[102.56514756434592,14.350586441546724]}"
+2283+320,951201,14.395502204822236,102.56514756434632,0.49832424780093754,2024-03,49.830470567357295,"{""type"":""Point"",""coordinates"":[102.56514756434632,14.395502204822234]}"
+2283+321,22808,14.440417968080183,102.56514756434855,0.7918357549742102,2024-03,79.18047025916624,"{""type"":""Point"",""coordinates"":[102.56514756434855,14.440417968080183]}"
+2283+322,582598,14.485333731351554,102.5651475643461,0.46219969565057045,2024-03,46.21815701723098,"{""type"":""Point"",""coordinates"":[102.5651475643461,14.485333731351554]}"
+2283+323,112447,14.530249494598662,102.5651475643483,0.6571896940340007,2024-03,65.71639218891369,"{""type"":""Point"",""coordinates"":[102.5651475643483,14.530249494598662]}"
+2283+324,494986,14.575165257871225,102.56514756435242,0.7238879937324584,2024-03,72.38596059679985,"{""type"":""Point"",""coordinates"":[102.56514756435242,14.575165257871221]}"
+2283+325,507143,14.620081021119274,102.56514756435053,0.6154802122676254,2024-03,61.54560757887131,"{""type"":""Point"",""coordinates"":[102.56514756435054,14.620081021119274]}"
+2283+326,434328,14.664996784363423,102.56514756434669,2.413231892807164,2024-03,241.31372562623488,"{""type"":""Point"",""coordinates"":[102.5651475643467,14.664996784363423]}"
+2283+327,618939,14.70991254762988,102.56514756434476,1.7023632392901435,2024-03,170.2296479947427,"{""type"":""Point"",""coordinates"":[102.56514756434477,14.709912547629877]}"
+2283+328,324336,14.75482831088034,102.5651475643474,0.6035711197129575,2024-03,60.35474502572827,"{""type"":""Point"",""coordinates"":[102.5651475643474,14.75482831088034]}"
+2283+329,869765,14.799744074117147,102.56514756434868,1.148799555367771,2024-03,114.87545044048157,"{""type"":""Point"",""coordinates"":[102.56514756434868,14.799744074117147]}"
+2283+330,585119,14.844659837367562,102.5651475643467,0.5032012984632878,2024-03,50.318156507903446,"{""type"":""Point"",""coordinates"":[102.56514756434672,14.844659837367562]}"
+2283+331,296766,14.889575600601752,102.56514756434704,0.7448907786210125,2024-03,74.48615672179295,"{""type"":""Point"",""coordinates"":[102.56514756434706,14.889575600601752]}"
+2283+332,748694,14.934491363849963,102.56514756434692,0.6926228476263057,2024-03,69.25956859460068,"{""type"":""Point"",""coordinates"":[102.56514756434693,14.934491363849963]}"
